timestamp[us],temp[celsius],ax[m/s^2],ay[m/s^2],az[m/s^2],gx[rad/s],gy[rad/s],gz[rad/s]
48729112,31.8438,-0.0437991,0.0150546,9.82184,-0.000191773,0.000208827,-2.70538e-06
48736668,31.8403,-0.0461827,0.0156858,9.81731,-0.000233314,0.00017103,1.44438e-05
48745176,31.8301,-0.0455236,0.016024,9.81304,0.000151376,0.000381038,-2.52913e-05
48753684,31.8311,-0.0411622,0.0128818,9.81606,-1.8649e-05,0.000151803,7.23338e-05
48762192,31.834,-0.0422592,0.0127578,9.82096,-6.32685e-07,3.45716e-05,0.000148321
48769749,31.8291,-0.0442778,0.0137777,9.81547,1.79329e-05,0.000208081,-4.28124e-05
48778257,31.8511,-0.0443963,0.0161093,9.81444,1.95612e-05,0.00028298,-6.26789e-05
48786765,31.8501,-0.0434232,0.0141113,9.82203,0.000267125,1.55373e-05,7.07437e-05
48795242,31.8389,-0.043695,0.0144059,9.81974,-0.000173163,0.000114583,0.000147427
48803910,31.8481,-0.0446294,0.0155216,9.81272,-3.844e-05,0.000285616,0.000147502
48812387,31.8428,-0.046394,0.0159636,9.81806,0.000131384,0.000189492,9.00544e-05
48820527,31.8398,-0.0451201,0.0157649,9.81746,0.00020921,0.000228716,0.000146665
48828322,31.8389,-0.0432043,0.0152198,9.81882,-3.92112e-05,7.49184e-05,9.04676e-05
48839096,31.833,-0.0433694,0.0154234,9.81776,-5.96249e-05,7.61325e-05,-6.24812e-05
48846570,31.833,-0.0441622,0.0139698,9.8203,7.37998e-05,0.000209776,-8.15675e-05
48853251,31.8203,-0.0432808,0.0149961,9.81826,-6.23687e-05,0.000206598,-0.000214226
48861403,31.8203,-0.0450424,0.0143701,9.8194,-0.00017702,0.000189826,-0.000137396
48868959,31.8345,-0.0440725,0.014883,9.81873,-0.000115092,0.000130822,9.07977e-05
48877437,31.8394,-0.0455296,0.0171976,9.81751,-3.88179e-05,0.00028759,-4.13421e-06
48885945,31.8389,-0.0446476,0.0171287,9.81425,3.71545e-05,0.000382517,-5.19046e-06
48894453,31.8394,-0.042946,0.0112664,9.81801,-0.000324252,3.65376e-05,3.45155e-05
48902028,31.8398,-0.0434515,0.0125865,9.81995,-0.000326102,-1.65423e-06,-6.10085e-05
48910536,31.8438,-0.0424776,0.0140072,9.81479,5.63898e-05,0.000439734,1.40904e-05
48919044,31.8462,-0.0421878,0.0133141,9.8138,1.75766e-05,0.00022871,-2.47069e-05
48927552,31.8374,-0.0427335,0.0102271,9.8204,-0.000192797,0.000130997,-4.98924e-06
48936178,31.8359,-0.0419143,0.015166,9.82101,-0.000151949,7.59745e-05,0.000149211
48944229,31.8433,-0.0446032,0.0152549,9.81653,-7.76683e-05,0.000151129,0.000110612
48952125,31.8481,-0.0451325,0.0160641,9.81647,-0.000308969,0.0003407,3.36096e-05
48960633,31.8481,-0.0441464,0.0133446,9.8185,-0.000193783,0.000265574,-5.96888e-05
48968591,31.8408,-0.0451676,0.0155631,9.81717,3.54402e-05,3.58052e-05,-4.32217e-05
48977099,31.8291,-0.0439802,0.0160782,9.81667,-4.10475e-05,0.000322613,7.07791e-05
48985607,31.8242,-0.0452694,0.0146953,9.81959,-7.97154e-05,0.00016926,-4.23814e-05
48993682,31.8301,-0.0447221,0.0154908,9.81568,-0.000230011,7.47175e-05,5.33026e-05
49002321,31.8379,-0.0437244,0.0141176,9.81835,-4.27238e-05,0.000228729,-5.08241e-06
49010293,31.8452,-0.0442369,0.0143562,9.81934,7.57558e-07,0.000191212,5.18761e-05
49018255,31.8462,-0.0438401,0.0153671,9.8185,-0.000134498,0.000286575,0.000110479
49026763,31.835,-0.0450411,0.0152919,9.82018,3.7514e-05,0.00015299,-4.33768e-06
49035357,31.8384,-0.0446297,0.014329,9.81833,0.000153962,3.88166e-05,0.000185719
49043835,31.8545,-0.0431939,0.0146272,9.81368,-9.88381e-05,0.000191404,-4.29499e-05
49052343,31.8501,-0.0433004,0.0141731,9.81601,-0.000116614,-1.77625e-05,-6.07986e-05
49059813,31.8491,-0.0433817,0.014824,9.82167,-2.06869e-06,0.000325309,5.18431e-05
49068416,31.8462,-0.0446554,0.016115,9.81532,-0.000461519,0.000112598,1.64367e-05
49076924,31.8403,-0.0430998,0.013078,9.8135,-1.78553e-05,0.000286662,5.22322e-05
49084788,31.8345,-0.0425771,0.0136905,9.82045,-0.000322653,-5.93749e-05,3.68242e-05
49092893,31.8281,-0.0434542,0.0144197,9.81974,0.000113819,0.000171339,-0.000102263
49100451,31.8354,-0.0448691,0.0162888,9.81515,-0.000269454,0.000171328,5.38484e-05
49108958,31.8496,-0.0453733,0.0150082,9.82042,3.4875e-05,0.000305438,-0.000117698
49117435,31.8457,-0.0460268,0.0141124,9.81723,-0.00011539,0.000286214,7.2209e-05
49125943,31.8516,-0.0435427,0.0136241,9.81799,-0.000174296,0.000325026,-6.12028e-05
49134594,31.854,-0.0433431,0.0141325,9.8194,-0.000193484,7.46708e-05,-6.03434e-05
49142523,31.8408,-0.0434912,0.0153324,9.81934,-0.000192997,0.000207966,1.5295e-05
49150516,31.8423,-0.0437015,0.0139486,9.81716,-9.61994e-05,0.00017103,3.46825e-05
49159024,31.8477,-0.0410755,0.0146354,9.81781,5.54875e-05,7.59554e-05,-4.37898e-05
49167103,31.8433,-0.043979,0.0120765,9.82031,-0.000172327,-7.74827e-05,-4.00819e-05
49175611,31.8345,-0.0436783,0.0151881,9.82269,-0.000250496,0.000303768,-4.05469e-05
49184119,31.8374,-0.0447457,0.0167765,9.81346,-0.0001552,0.000303815,-4.0541e-06
49192104,31.8369,-0.044077,0.0151447,9.81776,-0.00011627,-7.83453e-05,7.28911e-05
49200078,31.8276,-0.0442256,0.0137331,9.8167,-0.000270296,9.45101e-05,7.35565e-05
49208138,31.8315,-0.0454478,0.0139143,9.81789,0.000110872,0.000456015,-6.37518e-05
49216646,31.8296,-0.0439409,0.0147918,9.81904,3.62154e-05,0.000189645,-2.54641e-05
49225154,31.8345,-0.0441494,0.0150938,9.82079,-4.04175e-05,7.47719e-05,-6.16061e-05
49232710,31.8423,-0.043528,0.0145401,9.82097,-0.000193937,0.000130974,-0.000118176
49241218,31.8408,-0.0438785,0.0143854,9.81868,-0.00034748,0.000112044,-0.000117604
49249726,31.8379,-0.0440082,0.0129082,9.81493,-0.000156368,0.000172261,-0.000214034
49258234,31.8394,-0.0433599,0.0153445,9.81779,-7.81523e-05,0.000323377,5.16236e-05
49267443,31.8545,-0.0441112,0.0153085,9.82241,-0.000309291,0.000189837,-0.000117677
49275951,31.8452,-0.044288,0.0162149,9.81902,1.76349e-05,0.000247726,3.39135e-05
49284007,31.8394,-0.0444042,0.0143373,9.81792,-0.000230824,1.76137e-05,-3.03533e-06
49291315,31.8584,-0.0443102,0.0148068,9.81463,-0.000194149,0.000379279,-9.93236e-05
49298871,31.8594,-0.0436693,0.0153154,9.82057,-0.0001763,0.000284401,-0.00013847
49307349,31.8354,-0.0426607,0.015951,9.82049,-0.000117096,0.000207933,-0.000120101
49315857,31.8271,-0.0436242,0.0142922,9.81586,-6.60621e-07,0.000190947,0.000110779
49324365,31.8257,-0.0424968,0.0132387,9.81663,-7.6814e-05,0.000133746,5.36553e-05
49331921,31.8228,-0.043938,0.0130326,9.82042,-0.000155365,0.000134162,-4.06126e-06
49340429,31.8447,-0.0447063,0.0162667,9.81227,-0.000230831,1.5421e-05,1.54322e-05
49348937,31.8423,-0.0452991,0.0162584,9.81449,-3.58202e-06,0.000435952,-9.92648e-05
49357445,31.8325,-0.044523,0.0157818,9.81949,-3.29563e-06,0.000380895,5.05345e-05
49366084,31.8467,-0.0431494,0.0144812,9.82083,-0.000174658,-8.05253e-05,-6.22546e-05
49374229,31.8564,-0.0430968,0.0152435,9.81191,-0.000112921,0.000113595,-0.000137248
49381987,31.8555,-0.0423168,0.0119651,9.81718,0.000284873,0.00019041,-2.61e-05
49390495,31.8389,-0.041703,0.0141839,9.82048,-4.17988e-05,0.000268227,-0.00010036
49398367,31.8374,-0.0428848,0.0145068,9.81696,9.62555e-05,9.51273e-05,0.000165103
49406875,31.8496,-0.0434824,0.0154798,9.81214,0.000114023,-0.000134193,1.37542e-05
49415383,31.8457,-0.0452286,0.0144688,9.82036,0.00022771,0.000305399,-6.02973e-06
49423575,31.834,-0.0430669,0.0154727,9.81792,0.000247586,0.00011412,0.000165933
49434338,31.8345,-0.0444032,0.0143246,9.8185,5.803e-05,9.23495e-05,-2.52456e-05
49442425,31.833,-0.0459803,0.0172008,9.81847,5.66874e-05,0.000226663,3.24121e-05
49449046,31.8267,-0.0449643,0.0160466,9.81893,0.000151224,0.00013243,1.34766e-05
49456656,31.8306,-0.0434159,0.0159029,9.82073,-5.61042e-07,-7.77226e-05,9.12034e-05
49464213,31.8369,-0.0430655,0.013935,9.81863,-5.94912e-05,0.000227196,9.08763e-05
49472721,31.8403,-0.0445811,0.0121104,9.82089,0.000246513,0.000227552,-0.000101365
49481198,31.8452,-0.0434408,0.0146695,9.82128,-9.64496e-05,0.000323697,0.000164788
49489706,31.8403,-0.0448314,0.0161593,9.82063,3.52782e-05,0.000438708,-8.09357e-05
49497734,31.8428,-0.0458561,0.015182,9.81886,-0.000154531,3.56596e-05,-4.10937e-05
49505770,31.8389,-0.0458756,0.0173766,9.8168,-6.18262e-05,0.00015156,-4.29142e-05
49514278,31.8408,-0.0449744,0.0153008,9.82006,-0.000307601,0.00026728,-2.19575e-05
49522786,31.8428,-0.0431537,0.0157855,9.81799,-8.93913e-07,0.000133133,-5.00029e-06
49531395,31.8398,-0.0440171,0.0134231,9.81589,0.000169949,0.00011187,5.20591e-05
49539872,31.8496,-0.0421176,0.0129089,9.81906,-5.8156e-05,0.00022668,3.31076e-05
49547819,31.8433,-0.0415853,0.0131398,9.81982,-0.000150929,-4.06833e-05,7.13188e-05
49555836,31.8423,-0.0422994,0.0148846,9.81425,-0.000346008,1.95031e-05,9.18666e-05
49564522,31.8369,-0.0455775,0.0133809,9.81442,-0.000116208,0.000172262,0.00018678
49572621,31.8374,-0.0463706,0.0120523,9.81954,-0.000134625,0.000265534,0.000206396
49581129,31.8467,-0.0458304,0.0175346,9.81785,-3.33122e-06,0.000209845,0.000164949
49588917,31.8423,-0.0449486,0.0162932,9.81453,-2.09987e-05,0.000151325,0.00011054
49596442,31.8462,-0.0437564,0.0144034,9.82082,-3.86747e-05,5.79922e-05,0.000186555
49604950,31.8545,-0.0435889,0.014629,9.81755,3.71165e-05,3.80476e-05,5.20861e-05
49613458,31.8467,-0.0433988,0.0149549,9.8169,7.62444e-05,0.000132326,5.00601e-05
49621966,31.8467,-0.0413765,0.0139764,9.81678,-1.50254e-06,0.00018925,-6.26628e-05
49629523,31.8535,-0.0426473,0.01395,9.81742,0.000114987,0.000151751,-8.27407e-05
49638031,31.8516,-0.0438135,0.0137966,9.81631,7.52435e-05,0.000132382,0.000127575
49646539,31.8486,-0.0458929,0.0169912,9.8195,0.000151949,0.000229354,0.000127809
49655047,31.8428,-0.0470911,0.0146291,9.82053,5.60495e-05,0.000304095,-5.8986e-06
49662603,31.8545,-0.0461885,0.0153654,9.81749,-0.000288438,9.42089e-05,-6.06678e-05
49671111,31.8589,-0.0448474,0.0157724,9.81547,0.000247856,0.000514256,-8.4873e-05
49679619,31.8418,-0.0432521,0.013486,9.82177,-0.000172254,0.000148775,-6.24834e-06
49688127,31.8428,-0.0415118,0.0151806,9.8196,-0.000457547,0.000112244,7.35582e-05
49696767,31.8423,-0.0433458,0.0161851,9.81595,0.00011464,7.58313e-05,1.46222e-05
49704618,31.8423,-0.0424345,0.0136354,9.81836,-5.94202e-07,0.000151452,5.232e-05
49713126,31.8472,-0.0425855,0.015354,9.82187,-0.000287934,5.36842e-05,7.40867e-05
49721177,31.8535,-0.0460942,0.0149272,9.81629,-0.000115534,0.000247295,9.15738e-05
49730879,31.8457,-0.0455189,0.0184548,9.81464,1.65378e-05,7.63229e-05,-4.64747e-06
49738822,31.8369,-0.0457186,0.0162844,9.81868,-4.00682e-05,0.000267211,-4.3386e-05
49746131,31.8379,-0.0472188,0.015083,9.81682,-5.80574e-05,0.000113187,8.9913e-05
49754227,31.8501,-0.0428593,0.0145185,9.81795,1.77385e-05,0.000361067,-5.70845e-06
49762830,31.8628,-0.0429167,0.0140744,9.81633,-0.000116252,0.00020885,-2.35439e-05
49770642,31.8564,-0.0421583,0.0125122,9.81919,5.58165e-05,-2.2311e-05,-0.000100045
49778801,31.8521,-0.042902,0.0150896,9.81738,-1.89148e-05,0.000132693,0.000166519
49787308,31.8413,-0.0445043,0.0159645,9.81989,-1.89865e-05,0.000361593,7.00629e-05
49794864,31.8413,-0.0434426,0.0157357,9.81649,0.000113476,7.28931e-05,0.000109481
49803372,31.8418,-0.0416567,0.0138575,9.81645,-1.29889e-06,0.000170913,1.36313e-05
49811880,31.8428,-0.043825,0.0154095,9.81634,-2.17518e-05,0.000323811,-2.37784e-05
49820388,31.8462,-0.0440634,0.0140577,9.82,0.000134545,0.000439088,-6.02275e-06
49828005,31.8345,-0.0460098,0.0157413,9.81493,-9.71802e-05,0.000210308,1.58467e-05
49836513,31.8501,-0.0442212,0.0122856,9.81997,-0.000155089,0.000133941,-7.94619e-05
49844991,31.8706,-0.0406216,0.0130804,9.81973,-0.000386858,7.54994e-05,-0.000116544
49853499,31.8569,-0.0413475,0.0133772,9.81769,-0.000174132,0.000150366,-4.20826e-06
49861403,31.853,-0.0442792,0.0153777,9.81452,0.000112227,0.000132559,3.33615e-05
49869911,31.8545,-0.0450815,0.0146618,9.81827,5.42689e-05,0.000438632,1.272e-05
49878419,31.854,-0.0436433,0.0133772,9.81997,3.84062e-05,-5.92806e-05,5.33282e-05
49886518,31.8472,-0.0458408,0.0140376,9.81663,-0.000249303,0.00032221,1.5111e-05
49894095,31.8467,-0.0447706,0.0153619,9.81591,1.84532e-05,0.000454719,4.97143e-05
49902571,31.854,-0.0440313,0.0140827,9.81898,1.72168e-05,7.41452e-05,3.2111e-05
49911079,31.8599,-0.044103,0.014871,9.81835,1.81202e-05,7.15077e-05,1.53619e-05
49919587,31.853,-0.0416342,0.0157394,9.81799,-0.000113305,0.000148431,0.000147341
49930015,31.8511,-0.0431717,0.0137516,9.81835,-0.00022917,1.42313e-05,9.02504e-05
49937795,31.8506,-0.0422717,0.0128391,9.81372,0.000228657,0.000340572,6.87853e-05
49945230,31.8564,-0.0434158,0.0142672,9.81651,-3.92154e-05,5.5631e-05,0.000224324
49952668,31.8589,-0.0439691,0.015906,9.81768,-3.95867e-05,0.000151584,9.09713e-05
49960974,31.8423,-0.0428454,0.0139425,9.81865,-9.52799e-07,0.000267038,0.000148423
49969482,31.8418,-0.0444798,0.0163347,9.81627,-0.000270592,0.00023102,3.65337e-05
49977990,31.8545,-0.0422873,0.0139899,9.81992,5.23544e-05,5.70552e-05,-0.00011975
49985931,31.8652,-0.0442628,0.0160778,9.8196,-5.78469e-05,-0.000135687,0.000167398
49993274,31.8564,-0.0444151,0.0155329,9.81808,5.6942e-05,0.000343735,-8.13341e-05
50001781,31.8384,-0.0434743,0.0156001,9.81885,-0.000114388,0.000304775,-8.35349e-05
50010289,31.8472,-0.0449982,0.0156972,9.82185,-0.000212044,0.000209809,-4.32064e-05
50018798,31.8623,-0.045579,0.0163051,9.81726,-7.72319e-05,0.000149911,-8.06442e-05
50027954,31.8667,-0.0456189,0.0147252,9.81502,-0.00011553,0.000132609,1.52013e-05
50035249,31.8643,-0.0436881,0.0151863,9.82036,-0.000136918,0.000170621,-0.000118449
50043370,31.8569,-0.0443436,0.013824,9.81912,-0.000250998,0.000267004,-4.3683e-06
50051878,31.855,-0.0446555,0.0157649,9.81462,-2.19142e-05,0.000264797,1.2603e-05
50059436,31.853,-0.0420546,0.0147259,9.8162,1.4984e-05,0.00030602,-4.23724e-05
50067943,31.8535,-0.0419884,0.0145319,9.82012,-0.000289481,0.000266604,-7.96264e-05
50076420,31.8496,-0.0438943,0.0128491,9.82029,-0.000230859,0.000382289,-9.97754e-05
50084928,31.8516,-0.0438573,0.0149889,9.82439,-0.000229021,0.000245533,3.44013e-05
50093030,31.8657,-0.0448636,0.0152336,9.81345,-0.000191476,-7.95431e-05,-0.000119151
50101538,31.8677,-0.0473253,0.0148574,9.80567,0.000208855,0.00022824,-0.000102213
50110046,31.8647,-0.0418518,0.0113667,9.82281,-0.000251781,0.000113375,-4.18227e-05
50118039,31.8657,-0.0431185,0.0150239,9.81626,-2.04037e-05,3.67103e-05,3.20222e-05
50125566,31.8613,-0.0432486,0.0143537,9.81851,7.68328e-05,0.000132301,-6.34753e-05
50134073,31.853,-0.041329,0.01478,9.82002,7.52171e-05,0.000439284,3.30001e-05
50142581,31.8481,-0.0420626,0.0143369,9.82234,-0.000111873,-3.88632e-05,0.000148545
50151059,31.8506,-0.0462803,0.0153616,9.81857,-0.00017386,0.000131921,0.000110364
50159811,31.8496,-0.0454092,0.0171909,9.81438,0.000189718,0.000151061,-6.30653e-05
50167678,31.8608,-0.045167,0.0174366,9.81782,5.66642e-05,0.000573744,-2.639e-05
50176186,31.8647,-0.0437361,0.0164418,9.826,-3.90268e-05,0.000188882,-0.000138588
50184139,31.8599,-0.0443691,0.0153258,9.82031,-0.000267405,0.000187247,-9.94592e-05
50192128,31.8628,-0.0417736,0.0129579,9.81507,-0.00024895,0.000247306,7.16393e-05
50200204,31.8701,-0.0412106,0.0111536,9.81636,3.49554e-05,0.000306263,-5.59752e-06
50208713,31.8691,-0.0424722,0.0113086,9.81809,1.83081e-05,0.000230184,0.000127274
50217220,31.8486,-0.0423382,0.0152783,9.81539,0.000191286,0.000247768,7.00231e-05
50224777,31.8452,-0.0430878,0.015184,9.82029,-5.90164e-05,0.000344462,0.00022381
50233253,31.8652,-0.0460207,0.0153406,9.82356,-0.000153574,0.000284709,0.000147579
50241761,31.8682,-0.0463884,0.0186615,9.81977,-0.000172514,0.000208087,-2.25994e-05
50250269,31.876,-0.047178,0.0166691,9.81916,-0.000270962,-1.78856e-06,5.35617e-05
50257917,31.8667,-0.0473624,0.0189459,9.81647,-0.000117737,0.000266003,-8.02639e-05
50266426,31.8521,-0.0458029,0.0156522,9.8149,-7.76986e-05,0.000590664,-4.31452e-05
50274903,31.8579,-0.0445668,0.0127765,9.81849,0.000130962,0.000133645,-0.000157761
50283411,31.8569,-0.0395184,0.0113446,9.81627,-0.000195521,0.000112319,-0.000177435
50292672,31.8584,-0.0422742,0.0130724,9.81793,-7.89768e-05,7.48007e-05,-0.000119089
50299991,31.8613,-0.0409918,0.0140867,9.81997,5.8331e-05,0.000304333,7.19149e-05
50307922,31.8623,-0.0416138,0.0138898,9.81757,-0.000457554,0.000227061,0.000188578
50316400,31.8599,-0.0441704,0.0135725,9.80853,-0.000194458,0.000132658,-4.26946e-05
50325051,31.8574,-0.0462769,0.0151047,9.81885,0.000169947,0.000171698,3.11278e-05
50333009,31.8506,-0.0460199,0.0144647,9.82321,-2.06036e-05,9.37873e-05,-4.40236e-06
50340974,31.8604,-0.0427804,0.0142192,9.81371,1.79222e-05,1.6595e-05,-4.55532e-06
50349480,31.8716,-0.0423797,0.0111311,9.8072,0.000191475,7.41985e-05,8.95767e-05
50357511,31.8623,-0.0410054,0.0136584,9.82005,0.000207904,0.000611818,0.000107124
50366019,31.8521,-0.0417521,0.0137136,9.82528,0.00011341,-4.10199e-05,9.04977e-05
50374526,31.8545,-0.0412586,0.0131581,9.81333,0.000228817,0.000208689,6.99094e-05
50382561,31.856,-0.0440438,0.0144307,9.81772,-9.66288e-05,7.56398e-05,0.000186078
50390117,31.8604,-0.0485064,0.0208164,9.82941,-3.79443e-05,0.000230375,9.13147e-05
50398595,31.854,-0.0471772,0.0191357,9.82001,-0.000136032,0.000287029,0.000148329
50407103,31.8481,-0.0470312,0.0140631,9.81248,-9.871e-05,0.000267804,-2.25473e-05
50415611,31.8687,-0.0452382,0.0140083,9.82001,0.000133372,0.000286415,1.38733e-05
50424266,31.8633,-0.0438365,0.0159683,9.82197,-0.000231108,3.59977e-05,3.37068e-05
50432774,31.8604,-0.0406519,0.0155443,9.81707,-0.000248952,9.29234e-05,7.12836e-05
50440887,31.8618,-0.0405577,0.0116259,9.81932,-0.000134487,0.000113191,0.000128146
50448691,31.8525,-0.0425848,0.0137285,9.82475,-0.000287612,0.000208403,-3.865e-06
50458068,31.8525,-0.044827,0.0180554,9.81851,-0.000152203,0.000170183,5.40349e-05
50465967,31.855,-0.0453481,0.0175249,9.81845,-1.94194e-05,0.000112497,3.17237e-05
50474475,31.853,-0.0480002,0.019939,9.82015,7.57135e-05,0.000151598,3.46433e-05
50481771,31.8521,-0.0480449,0.0190311,9.81874,7.53294e-05,0.000249383,5.29869e-05
50490380,31.8584,-0.0463459,0.0167703,9.82068,-0.000156326,7.58898e-05,-7.96526e-05
50498857,31.8511,-0.0450825,0.0136038,9.81795,-0.000118982,-1.85622e-05,-2.27868e-05
50506678,31.8525,-0.0438385,0.0117001,9.8141,-0.000117155,0.000209659,-0.000157701
50514821,31.8579,-0.0414217,0.0129562,9.82298,-0.000134623,-0.000211006,5.22398e-05
50523040,31.856,-0.0413901,0.0156793,9.82193,-0.000135437,0.000150789,-6.12726e-05
50531548,31.8721,-0.0425023,0.0127712,9.81479,-0.000134875,0.000284245,-4.47651e-06
50540057,31.8789,-0.0418481,0.0125783,9.81246,-0.000116263,0.000229093,-8.1901e-05
50547902,31.8696,-0.0431259,0.0128213,9.81882,-0.000252581,0.00032451,-8.17173e-05
50555459,31.856,-0.0474054,0.0153313,9.81786,-9.45683e-05,0.000248525,0.000166299
50563967,31.8574,-0.0444888,0.0155496,9.81769,1.76959e-05,0.000286093,3.26916e-05
50572474,31.8589,-0.0439441,0.0144594,9.81548,-0.000134446,5.97297e-05,3.40056e-05
50580952,31.8652,-0.0433048,0.0137433,9.81443,-5.81324e-05,7.40166e-05,0.000127008
50589613,31.8618,-0.0432366,0.0112842,9.81165,0.000131801,3.66565e-05,0.000109067
50597504,31.8555,-0.0383997,0.0117248,9.81992,0.000246621,0.000477345,5.03952e-05
50605555,31.8521,-0.041961,0.0135631,9.82551,7.66748e-05,0.000362138,0.000184449
50614032,31.8535,-0.043054,0.0177618,9.82051,1.85953e-05,0.000111912,0.000242167
50622027,31.8589,-0.0436776,0.0160291,9.82152,0.000249446,0.000322268,0.000146032
50630096,31.8628,-0.0451812,0.0175011,9.82137,-7.6512e-05,0.000249685,0.000282119
50638604,31.8584,-0.0515146,0.0181455,9.82039,-0.000422421,0.000188364,-9.75107e-05
50647112,31.8545,-0.046471,0.0202382,9.81779,-0.000212849,0.000340924,-2.40005e-05
50655752,31.855,-0.0460491,0.0163513,9.81913,-0.000384195,0.000379614,-4.31736e-05
50664259,31.8716,-0.0430653,0.0162818,9.81629,-0.000117309,0.000226937,-0.000137841
50672077,31.8726,-0.0392844,0.0131958,9.81749,7.69899e-05,0.00017064,8.93634e-05
50680162,31.8652,-0.0410773,0.0117236,9.82019,-7.65069e-05,0.000169505,3.41794e-05
50688085,31.8545,-0.0399923,0.0127115,9.81893,-0.000344076,0.000152417,0.000149457
50696227,31.8677,-0.0436185,0.0188713,9.81286,-1.10274e-06,0.000227026,0.000110269
50704735,31.8701,-0.0452722,0.0185078,9.82008,-3.83167e-05,0.000362162,0.000128048
50713243,31.8696,-0.0470149,0.0180327,9.82378,-2.17072e-06,0.000192839,-8.11755e-05
50720800,31.8613,-0.0466356,0.0161224,9.81611,-0.000118533,-2.00283e-05,-7.96194e-05
50729308,31.8467,-0.0490853,0.0169083,9.81317,-0.000192812,0.000305209,-0.000157577
50737816,31.8516,-0.0445367,0.0159723,9.82258,-9.77718e-05,-2.28858e-07,-2.46384e-05
50746293,31.853,-0.0410472,0.013346,9.81852,-0.000214869,0.000132593,-0.000156179
50754974,31.8599,-0.0400543,0.0104543,9.81542,5.62339e-05,0.000323719,-4.3442e-05
50763451,31.8545,-0.0390743,0.0139074,9.82456,7.66097e-05,9.57337e-05,9.03833e-05
50771458,31.855,-0.0404866,0.0123238,9.81793,-0.000250022,0.000134924,-3.59399e-06
50779373,31.8643,-0.0452799,0.0161372,9.81232,-0.000193671,0.000229413,0.000168377
50786930,31.8682,-0.0456873,0.0150791,9.81329,9.24669e-05,0.000402738,0.000146841
50795438,31.8677,-0.0462596,0.0139811,9.82372,-7.97368e-05,9.57803e-05,-2.24249e-05
50803946,31.8608,-0.0440957,0.016087,9.81451,-0.000154131,7.50966e-05,5.31096e-05
50812454,31.8579,-0.0443602,0.013624,9.80739,0.000189913,-9.70948e-05,-6.28064e-05
50820606,31.8701,-0.0394683,0.011532,9.81274,0.000209266,0.000229321,0.000126472
50828518,31.8711,-0.0397233,0.0121341,9.82093,0.00024729,0.000114439,0.000126932
50837026,31.8608,-0.0432027,0.0140741,9.82126,1.48189e-07,3.92846e-05,0.000148283
50845504,31.875,-0.0425783,0.0123625,9.81832,0.000173488,0.000134281,0.000318294
50853642,31.8735,-0.0450006,0.0155766,9.8201,9.5489e-05,3.67037e-05,0.000224014
50861568,31.8706,-0.0474453,0.0200024,9.82304,-2.21847e-05,-3.84087e-05,3.34022e-05
50870076,31.8628,-0.0497561,0.0195276,9.82459,-1.95307e-05,1.99793e-05,0.00012845
50878584,31.8643,-0.0483274,0.0165784,9.81423,3.79206e-05,9.29917e-05,-6.23495e-05
50886159,31.8701,-0.0456353,0.012803,9.81545,9.32308e-05,0.000151498,-0.000177679
50894667,31.8701,-0.0410227,0.013307,9.82337,5.67627e-05,0.000266769,-2.61485e-05
50903175,31.8687,-0.0402238,0.0131537,9.82439,-0.000213659,0.000110533,-0.000194439
50911683,31.8662,-0.0433201,0.0139571,9.81328,-0.000192952,9.43013e-05,0.000128978
50921055,31.8711,-0.0432833,0.0137146,9.81402,-0.000100161,0.000401704,3.46837e-05
50928817,31.8691,-0.0441042,0.0172931,9.82802,-5.89686e-05,0.000208218,0.000110314
50936888,31.8755,-0.046148,0.0179088,9.82367,-0.000404409,0.00040164,5.51548e-05
50944733,31.8784,-0.0485438,0.0170543,9.81005,-0.000404198,0.000303527,-7.94483e-05
50952290,31.8643,-0.0462058,0.0163352,9.81956,-0.000250553,0.000381982,-4.22262e-05
50960798,31.8652,-0.0459482,0.0143618,9.82492,-0.000270433,0.000172041,-0.000117818
50969306,31.8652,-0.0454596,0.0155749,9.81441,-0.000365686,-0.000155313,-0.000173331
50977814,31.8682,-0.0437636,0.0126459,9.80884,5.41423e-05,0.000460274,-2.3728e-05
50986452,31.8701,-0.0376529,0.0129744,9.82241,-0.000116996,0.000380423,0.000128217
50994606,31.8711,-0.0400668,0.0129057,9.82502,-0.000365506,9.46149e-05,-0.000136998
51002417,31.877,-0.0422617,0.0154267,9.80919,-0.000227623,0.000131756,0.000130463
51010925,31.8765,-0.0443862,0.0156502,9.81138,-0.000172828,0.000436005,9.04425e-05
51020606,31.8594,-0.045879,0.0141002,9.82206,-0.000116463,0.000189728,7.21824e-05
51029114,31.8579,-0.0423748,0.0166829,9.82025,5.5566e-05,0.000131823,-0.000102152
51036822,31.8696,-0.0437329,0.0146541,9.81281,3.9221e-05,0.000152463,5.05135e-05
51043944,31.8623,-0.045984,0.0124683,9.81825,-2.07548e-05,0.000248177,-2.5102e-05
51052593,31.8525,-0.0429011,0.0145163,9.81581,-4.0314e-05,0.000152955,-2.34381e-05
51061101,31.8638,-0.0429607,0.0112584,9.81264,0.000131356,0.000209445,3.23997e-05
51069111,31.8774,-0.0398668,0.0113733,9.81625,0.000268029,-5.85801e-05,-5.89606e-06
51077024,31.8721,-0.0423109,0.012275,9.81871,0.000189031,0.000267987,0.000145592
51084581,31.8672,-0.0439095,0.0162,9.81922,0.000304898,7.41211e-05,0.000164291
