timestamp[us],temp[celsius],ax[m/s^2],ay[m/s^2],az[m/s^2],gx[rad/s],gy[rad/s],gz[rad/s]
54524624,28.3638,0.0429069,-0.0742182,9.8125,1.097e-05,-5.70216e-05,-0.000390622
54533131,28.3716,0.0387493,-0.0735451,9.8197,-8.08285e-06,0.000249336,-0.0004847
54540691,28.3779,0.0339269,-0.0729927,9.7963,7.00096e-05,0.000193133,-0.00044749
54549198,28.3809,0.0291187,-0.0693195,9.79891,0.000488962,0.000903043,-0.000260569
54557674,28.3916,0.0200601,-0.0621351,9.82387,0.00037625,0.00103603,8.17566e-05
54566181,28.3892,0.0155825,-0.0578932,9.81435,9.12288e-05,0.000231487,0.000199985
54576564,28.3774,0.0235882,-0.0632845,9.79782,7.51442e-05,-3.62611e-05,0.000505367
54584598,28.3716,0.0283445,-0.067629,9.81455,9.43714e-05,2.19813e-05,0.000619578
54591945,28.377,0.0286836,-0.0681064,9.83198,-4.16752e-05,0.000462057,0.000427748
54599262,28.376,0.0345047,-0.0723333,9.81646,-0.000117285,-0.000399809,0.000220916
54606820,28.3672,0.039486,-0.0766347,9.79278,-0.000327206,-0.000379568,0.000299167
54615328,28.375,0.0393622,-0.0776398,9.81452,-0.000136616,0.000594895,0.000485152
54623805,28.3716,0.0305957,-0.0717589,9.8179,-0.000228928,0.000517743,0.000544086
54632312,28.3662,0.0288334,-0.0696394,9.80536,7.57047e-05,0.000288946,0.000408587
54640969,28.3784,0.0312746,-0.066313,9.80195,-9.70328e-05,0.000480691,0.000694751
54649071,28.3779,0.0219449,-0.0603837,9.7639,-0.00025297,0.00142016,0.000886297
54657578,28.3716,0.00986691,-0.0554413,9.85392,0.000266763,0.002606,0.00122437
54665362,28.3799,0.0116472,-0.058216,9.82345,-3.51782e-05,0.000598363,0.00149525
54672892,28.3887,0.0305301,-0.064196,9.7522,-1.33325e-05,-0.000359616,0.00182031
54681398,28.3813,0.0393827,-0.0787633,9.81133,0.000423603,0.00145894,0.0017967
54689905,28.3677,0.040039,-0.0829406,9.86916,0.000233782,0.00154023,0.0018352
54698412,28.3672,0.0499464,-0.0770875,9.75162,-0.000225947,-0.00022545,0.00165101
54705970,28.374,0.0495868,-0.0767095,9.75714,0.000708367,0.00229906,0.00145063
54714446,28.3735,0.023666,-0.077348,9.88226,0.000764195,0.00504034,0.0013884
54722953,28.3848,0.00951873,-0.0636767,9.91584,-5.21968e-05,0.00103982,0.00139968
54731461,28.3867,0.0412234,-0.0715295,9.70243,1.53301e-06,-0.00273234,0.000798077
54739020,28.3794,0.0592358,-0.0846687,9.75439,0.000514962,0.000847246,0.00109278
54747527,28.3813,0.0323131,-0.0782669,9.91477,0.00116362,0.00410369,0.00100608
54756035,28.3828,0.0194432,-0.0740446,9.87506,0.000152651,5.39124e-06,0.000847273
54764511,28.3882,0.0527751,-0.0901446,9.69823,-3.8211e-05,-0.00271356,0.000511424
54772071,28.3828,0.0560811,-0.0856807,9.81647,0.000476988,0.00149542,0.000424198
54780578,28.3799,0.0262057,-0.0675725,9.89766,0.000507987,0.00281834,0.000268885
54789086,28.3945,0.0223024,-0.0632234,9.76414,-2.55364e-05,0.000156284,2.81972e-05
54797592,28.3828,0.0283456,-0.0640316,9.73371,0.000343776,0.000977377,0.000520344
54809439,28.374,0.00802245,-0.0544485,9.86182,0.000628585,0.00413873,0.000779728
54817355,28.3828,-0.00469319,-0.0447608,9.87291,0.000343681,0.00218819,0.00128077
54823090,28.3833,0.0176616,-0.0629056,9.74594,-0.000341993,-0.000704875,0.00134662
54830642,28.3838,0.0453337,-0.0801968,9.76656,4.81212e-05,-0.000376852,0.00183849
54838170,28.3862,0.0466569,-0.0785255,9.88967,0.000349381,0.00192108,0.00179585
54846677,28.3945,0.0463273,-0.0790242,9.83014,0.000131841,3.34252e-06,0.0010965
54855185,28.3828,0.0592507,-0.0937888,9.7311,0.000173864,-0.000364743,0.000447063
54863692,28.3765,0.0431177,-0.0775248,9.83963,0.00039676,0.00272148,0.000518161
54871251,28.3843,0.00870957,-0.0548592,9.87566,0.000799164,0.00260626,0.000594507
54879728,28.3965,0.00761116,-0.0596088,9.78689,0.000419299,-9.38533e-05,0.000733918
54888235,28.3936,0.0210799,-0.0729495,9.79418,7.97384e-05,-0.00041866,0.000830016
54896742,28.3828,0.0266577,-0.0634084,9.84289,-0.000365723,-0.000112982,0.00088836
54904901,28.3794,0.0313656,-0.0715562,9.80865,2.5474e-08,-0.000473443,0.000870161
54912826,28.3823,0.046497,-0.087866,9.76664,-9.44498e-05,-0.000724183,0.000754813
54921303,28.3833,0.0431715,-0.081842,9.84052,0.000362018,0.000941719,0.000766923
54929810,28.3887,0.0283336,-0.0720913,9.83539,5.38147e-05,0.00116935,0.000425275
54937780,28.3857,0.0325087,-0.0711363,9.80025,7.33104e-05,-0.000571451,0.000219253
54946287,28.3848,0.0390136,-0.0776748,9.77649,0.000363222,-0.000229128,0.000313199
54954794,28.3896,0.0326923,-0.0712843,9.83057,0.000190478,0.0012255,0.000464285
54962891,28.3823,0.0267695,-0.0711049,9.84112,-7.90309e-05,0.000479681,0.000466542
54970419,28.3877,0.0366276,-0.0814463,9.79384,-0.000404826,-0.000609783,0.000224013
54978927,28.3809,0.0469693,-0.0842759,9.80914,5.33464e-05,-0.000152011,-0.000121654
54987434,28.3784,0.043597,-0.0766971,9.81446,-6.49266e-05,0.000421901,-0.000277384
54995941,28.3853,0.0375228,-0.0748864,9.79906,-0.000103075,0.000535645,-0.000430689
55004225,28.3813,0.0320549,-0.0743181,9.79315,0.000319839,0.000423165,-0.000202735
55011977,28.3799,0.0201204,-0.0733665,9.96034,0.0015406,0.000212167,-0.000742262
55020484,28.377,0.0411122,-0.056092,9.55528,-0.00239982,-0.00242801,-0.000736039
55028991,28.3794,0.00891616,-0.0678174,9.85534,0.00225219,0.0054909,4.66213e-05
55038826,28.3833,-0.00997197,-0.0513236,10.0161,0.000314081,0.00282004,0.000631908
55046669,28.3945,0.00804991,-0.0548498,9.76152,-6.16058e-05,-0.003269,0.000453209
55054695,28.3809,0.0627591,-0.0860317,9.63909,-0.000532055,-0.00354143,0.000189898
55062041,28.3774,0.0649856,-0.108199,9.98411,0.000641803,0.0010537,-0.000185897
55069983,28.3877,0.0549832,-0.0833826,9.89013,-0.000449567,-0.00109219,-0.00101479
55078108,28.3892,0.0670337,-0.0883448,9.64487,1.08004e-05,-0.00388525,-0.00145434
55086614,28.3721,0.0525681,-0.0945531,9.76316,0.000615452,0.00344144,-0.00161851
55095090,28.3696,-0.00598146,-0.0549626,10.0669,0.00112476,0.00347054,-0.00112633
55104790,28.3828,-0.0100126,-0.0509165,9.7865,-0.000439516,-0.00271962,-0.00152576
55111694,28.3809,0.0459783,-0.0745449,9.66162,-0.000404393,-0.00691284,-0.00171353
55119664,28.3809,0.0726432,-0.103369,9.81544,-6.71205e-05,-0.00147837,-0.00160872
55128171,28.3794,0.0406089,-0.0749222,9.99021,0.000822666,-9.48419e-05,-0.00194073
55135700,28.3887,0.0493319,-0.0882539,9.71895,-0.000670161,-0.00484643,-0.00312368
55144206,28.4023,0.0651268,-0.102544,9.70034,-0.000407134,-0.00170958,-0.00330171
55152714,28.397,0.0211592,-0.0691297,9.96216,0.000854156,0.00284856,-0.00282242
55161221,28.3896,-0.00922687,-0.0423706,9.88044,-0.000348727,-0.00176614,-0.0030351
55169446,28.3779,0.0306976,-0.0738058,9.66492,-0.000493463,-0.00624498,-0.00300812
55177953,28.3911,0.0466349,-0.0820447,9.8071,-5.48987e-05,-0.00143956,-0.00259932
55186460,28.4087,0.0163991,-0.0597034,9.94641,-4.44001e-06,0.000417145,-0.00281158
55194301,28.4014,0.0216908,-0.0660876,9.81807,-0.000993677,-0.00416212,-0.00314114
55201800,28.3916,0.0594436,-0.092639,9.69898,-0.000533496,-0.00552087,-0.00318156
55210307,28.3931,0.0522927,-0.0766493,9.84654,5.36537e-05,-0.00119143,-0.00292575
55218814,28.3887,0.018554,-0.0543109,9.88857,-0.000158357,-0.000867604,-0.00328507
55227321,28.3921,0.0177975,-0.0600193,9.70563,-0.000591802,-0.00308767,-0.00295634
55236660,28.3936,0.0171409,-0.0583317,9.73705,0.000345695,-0.000575492,-0.00216446
55245167,28.3901,-0.0154428,-0.026473,9.86782,8.20087e-05,0.00212578,-0.000946249
55253121,28.3975,-0.024993,-0.024776,9.7651,-0.000195183,0.000653519,4.84899e-05
55260371,28.3955,-0.00676891,-0.045181,9.79104,0.000156631,-0.00110834,0.000792412
55267929,28.3896,0.0282925,-0.0621314,9.81708,-0.000417262,-0.00143374,0.00119657
55276437,28.3955,0.0518765,-0.0754714,9.847,-0.000301078,-0.0016437,0.000890178
55284944,28.3887,0.0824705,-0.109058,9.76213,-0.000400523,-0.00269686,0.000322284
55293451,28.3809,0.0885943,-0.112851,9.79163,0.000162571,-0.000381398,-0.000332535
55302048,28.3833,0.0600191,-0.0880993,9.82983,0.000733895,0.00239381,-0.000646532
55310555,28.3857,0.0191465,-0.0659029,9.86097,0.000848857,0.00243151,-0.00102996
55318493,28.3936,0.00955598,-0.0585998,9.77682,0.000104552,0.000347022,-0.00081207
55326501,28.3965,0.00854037,-0.047272,9.7774,4.81925e-05,0.000938266,-0.00012533
55334029,28.3892,4.16585e-05,-0.0417932,9.86875,0.000322656,0.000866172,0.000484816
55342536,28.3882,0.016329,-0.0650619,9.81326,-0.000500963,-0.00127807,0.000549557
55351044,28.3975,0.0490624,-0.0860848,9.7778,-1.69975e-05,-0.00208222,0.000528544
55359551,28.3926,0.0643602,-0.0915708,9.81203,-0.000304865,-0.000628883,0.000356382
55368191,28.3828,0.0576206,-0.0857497,9.85734,0.000125222,0.000327081,-0.000353389
55376191,28.3931,0.0559488,-0.0841917,9.75898,-0.000122908,-0.000460071,-0.000693369
55384094,28.3882,0.0401702,-0.071135,9.78627,0.000447867,0.00164721,-0.000530013
55392601,28.3911,0.0093453,-0.053984,9.85883,0.000487105,0.00264152,-0.000377698
55400737,28.3867,-0.00196534,-0.0506432,9.83703,0.000298489,0.000692815,-6.73028e-05
55408667,28.3887,0.019211,-0.0575625,9.75916,-0.000326004,-0.00152935,0.00016674
55417174,28.3931,0.0341296,-0.0674644,9.81481,-3.94107e-05,-0.000399129,0.000410831
55425651,28.3853,0.042191,-0.074828,9.85012,3.69269e-05,-0.000284197,0.000447849
55433210,28.3823,0.0512835,-0.0845206,9.80057,-0.000308497,-0.0014508,0.000148775
55441717,28.3926,0.0605272,-0.0884143,9.77163,-7.97492e-05,-0.000497379,-0.000370934
55450224,28.3955,0.0451572,-0.0834985,9.83604,0.000358082,0.00105566,-0.000488631
55458731,28.4043,0.0276151,-0.069279,9.83888,0.000372665,0.00124482,-0.000489684
55466930,28.4106,0.0216181,-0.0609832,9.78569,3.02713e-05,-0.00024664,-0.000256571
55474767,28.3916,0.0210108,-0.0588209,9.79962,0.000549127,0.000248937,-9.02789e-05
55483274,28.3853,0.0163472,-0.0590942,9.8539,9.02903e-05,0.00053854,0.000102211
55491781,28.3906,0.0243233,-0.0673158,9.82193,-0.000154364,-0.00141292,0.000185731
55499340,28.3892,0.0473349,-0.0825056,9.77221,-0.00040337,-0.00197109,0.000301796
55507846,28.3975,0.0567198,-0.0884258,9.81109,0.000225703,-0.000170605,2.83939e-05
55516354,28.394,0.0493097,-0.0841129,9.83875,-0.000101539,0.000384567,-0.000162764
55524831,28.394,0.0466279,-0.0808064,9.80438,5.15035e-05,-0.000593043,-0.000561854
55535067,28.3994,0.0426386,-0.0758797,9.77374,0.000125245,4.2154e-07,-0.000753675
55543330,28.4038,0.0288177,-0.0644493,9.82456,0.000392918,0.00143742,-0.000374813
55550640,28.397,0.0156806,-0.0529766,9.82432,0.000336421,0.000996419,-0.0002796
55557911,28.395,0.0152833,-0.0554116,9.79096,0.000128295,3.9463e-05,-0.000104418
55565900,28.3931,0.0242758,-0.0630063,9.79937,0.000128136,-0.000113165,0.000199616
55573947,28.395,0.0300602,-0.0669983,9.83339,0.000169409,4.1185e-05,0.000389654
55582454,28.3931,0.0413153,-0.0759217,9.80528,-0.000176194,-0.000515365,0.000202824
55590961,28.3931,0.0544518,-0.0839883,9.78768,-0.000176387,-0.000341002,0.000202689
55599538,28.3857,0.0509628,-0.0823502,9.82112,0.000319651,0.000597033,-3.16529e-05
55608045,28.3853,0.0367423,-0.0750238,9.83774,0.00026133,0.00128496,-0.000165122
55616003,28.3838,0.0316037,-0.0701793,9.80702,-0.000101329,0.0007669,-0.000390434
55624011,28.3843,0.0286418,-0.0642049,9.78975,1.19934e-05,0.000709768,-0.000105326
55631540,28.4033,0.0195161,-0.0577133,9.82784,-2.51143e-05,0.00134214,7.64638e-06
55640047,28.4082,0.0170548,-0.0608412,9.82293,9.19725e-05,0.000424453,0.000237172
55648554,28.3975,0.0277448,-0.0697946,9.79655,-0.00013573,-0.000665079,0.000374102
55657061,28.4019,0.0430217,-0.0781997,9.81013,-5.7856e-05,-0.000839087,0.00037503
55665028,28.395,0.0477946,-0.0816804,9.82408,1.76374e-05,-0.000207468,0.000352425
55673535,28.3945,0.0524847,-0.0829389,9.80083,-0.000252979,-0.000514478,6.82241e-05
55682012,28.3979,0.0498862,-0.0800413,9.79734,-0.000200037,0.000248514,-0.000276605
55690111,28.4014,0.0380585,-0.0730178,9.828,0.000124513,0.000935394,-0.000584352
55698255,28.4023,0.0278941,-0.0668654,9.82476,2.86406e-05,0.000823634,-0.000526882
55706177,28.395,0.0234983,-0.0652343,9.79818,8.65122e-05,-0.000171616,-0.000391186
55714684,28.394,0.0266459,-0.0661382,9.80531,9.02262e-05,-0.000132128,-8.68228e-05
55723161,28.4033,0.0301706,-0.067793,9.82518,3.50698e-05,-0.00028909,-4.8298e-05
55732329,28.4023,0.0352124,-0.0747806,9.84448,0.000227578,-0.000649969,-0.000105176
55739668,28.397,0.0470136,-0.0728322,9.7971,-0.000443541,-0.00226133,-0.000311475
55747734,28.3901,0.0611752,-0.0973074,9.67725,-0.00062125,0.000290852,-0.000361327
55756241,28.3911,0.0381917,-0.0692017,10.0441,0.000970332,0.000250613,-0.000460537
55764815,28.3945,0.0319619,-0.0891261,9.77308,-4.43069e-05,-0.00187499,-0.00107309
55773322,28.3989,0.0644093,-0.0734197,9.72241,-0.000677053,-0.00465097,-0.0013291
55781226,28.4009,0.0399589,-0.0817649,9.88783,0.000863951,0.000951387,-0.00167418
55789291,28.3892,-0.00620646,-0.0407743,9.859,-0.000816553,-0.000115589,-0.00125982
55797887,28.4019,-0.0175606,-0.0390829,9.75878,0.000321787,-0.00319501,-0.000424857
55806394,28.4131,0.047265,-0.0759753,9.66602,-0.000289955,-0.00260102,-7.8508e-05
55814266,28.4063,0.0650138,-0.0842658,9.96945,3.69402e-05,-0.00171813,-0.000139402
55822341,28.3975,0.0368391,-0.0703917,9.82482,-0.000123229,-0.000171478,-0.000504593
55830996,28.396,0.0297144,-0.0600728,9.66491,-0.000481427,-0.0014533,-0.000196211
55839471,28.3911,0.0452558,-0.0785192,9.82855,0.00047217,0.000766099,-0.000299341
55847325,28.3926,0.0373332,-0.0660776,9.9077,-0.000292566,0.000211735,-4.5906e-05
55855391,28.3965,0.0223433,-0.0619178,9.78773,0.00018786,-0.000973936,-0.000218853
55862949,28.4019,0.0403108,-0.0683618,9.70919,-4.20038e-05,-0.000972669,-2.58919e-05
55871456,28.396,0.0485424,-0.0776747,9.87383,0.000415967,0.000327882,-8.87105e-05
55879934,28.396,0.0310577,-0.0729584,9.87815,0.000128588,0.000153882,-0.000106159
55888441,28.4063,0.0224221,-0.0649454,9.73887,8.90591e-05,-0.00051316,-0.000160899
55897722,28.4082,0.0363134,-0.0721426,9.77093,-0.000100666,0.000252876,2.93973e-05
55905672,28.4092,0.0423293,-0.0730234,9.89672,0.000417957,0.000192671,2.42601e-05
55913663,28.396,0.0348671,-0.0744215,9.81157,-0.000443114,-0.000479183,-6.43862e-06
55921540,28.3926,0.0342116,-0.0695563,9.7534,0.00028146,2.09129e-05,-6.80243e-05
55929068,28.3975,0.0379807,-0.0723851,9.83234,0.000147242,0.00073154,0.000104175
55937576,28.3989,0.029161,-0.0708009,9.86152,0.000245521,0.000269609,7.53865e-06
55946083,28.3979,0.030201,-0.0711913,9.7741,-0.000119804,-0.000666783,8.88842e-05
55954590,28.4033,0.0486012,-0.0741546,9.7841,-2.40923e-05,-0.000399772,8.67003e-06
55962118,28.4277,0.0402673,-0.0751346,9.85935,-0.000158547,0.000844887,-1.03961e-05
55970626,28.4272,0.0238976,-0.0664736,9.82072,-0.00013837,0.000345723,-8.42836e-05
55979132,28.4058,0.035292,-0.0705617,9.76219,-0.00038629,-0.000879414,1.38593e-05
55987640,28.4023,0.049873,-0.0769641,9.81981,1.40874e-05,-0.000208895,0.000123176
55996814,28.417,0.0409067,-0.071157,9.84889,-4.60204e-05,0.000612401,4.7191e-05
56004727,28.4185,0.0314876,-0.0692979,9.7816,-0.00033122,0.000173849,-2.59706e-05
56012685,28.4082,0.0370922,-0.0687602,9.78567,0.000148623,-0.000611406,3.01691e-05
56020690,28.416,0.0374273,-0.0747823,9.84155,0.000150472,0.000461058,8.77483e-06
56028249,28.418,0.032581,-0.0710784,9.82385,-0.000193515,3.85673e-05,0.000104855
56036725,28.4248,0.0412561,-0.0724733,9.76648,-0.000271471,-0.000745665,0.000144627
56045232,28.4238,0.043076,-0.0692993,9.81928,0.000282138,0.000480178,-3.07791e-05
56053740,28.4067,0.0286561,-0.0673716,9.85183,1.40098e-05,0.00115043,6.29274e-05
56061848,28.4038,0.0267933,-0.0715201,9.79312,-0.00031034,-0.000322138,4.99014e-05
56069805,28.4028,0.0434285,-0.0729012,9.78308,-7.88284e-05,-0.00089625,-2.49438e-05
56078283,28.4014,0.0430583,-0.0711804,9.83249,0.000127325,0.000750938,-2.98643e-05
56086790,28.3965,0.0303412,-0.068506,9.82152,7.02873e-05,0.000632834,-0.000143588
56095985,28.3945,0.0372448,-0.0715668,9.78287,0.000187098,-0.000341524,-4.7761e-05
56104024,28.4097,0.043138,-0.0731497,9.80633,0.000185974,-0.000112481,9.85962e-06
56111918,28.4067,0.039668,-0.071729,9.83019,9.12075e-05,0.000153178,4.74757e-05
56119870,28.3999,0.0352854,-0.0728295,9.80899,0.00020635,7.93891e-05,9.2485e-06
56128492,28.4063,0.0388063,-0.0717024,9.79144,0.000320019,-9.53631e-05,5.55375e-06
56137000,28.4033,0.0393099,-0.0708898,9.82052,5.38826e-05,0.000345252,-6.79254e-05
56144857,28.3979,0.0338704,-0.0700163,9.82924,0.000165534,0.000498449,4.63736e-05
56152920,28.4004,0.0352692,-0.0733247,9.80252,0.000243932,-0.00030433,0.000162786
56161496,28.4019,0.0408815,-0.0733853,9.80379,-0.000235379,-0.000496398,-0.000138991
56169338,28.4121,0.0368993,-0.0693585,9.82912,3.38538e-05,0.00029195,6.73511e-05
56177462,28.4155,0.0295247,-0.0688558,9.8222,0.000261391,0.00034697,-4.90867e-05
56185970,28.4058,0.0388302,-0.0731662,9.79616,-0.000101676,-0.000630407,-0.00015902
56193529,28.3994,0.042513,-0.0725358,9.81054,-4.5173e-05,-0.000132026,-0.000179702
56202005,28.4121,0.0342443,-0.0695165,9.82333,-4.2689e-05,0.000652475,0.000162062
56210512,28.4165,0.032456,-0.0691265,9.80831,9.2751e-05,2.07321e-05,8.65729e-05
56219020,28.4077,0.0387898,-0.074638,9.80257,-0.00025181,-0.000346059,0.000125169
56226579,28.416,0.036533,-0.070886,9.81908,-0.00010128,0.000212057,0.000181562
56235086,28.4224,0.0343088,-0.0705959,9.81644,-0.000120607,1.99978e-05,0.000162065
56243563,28.4121,0.0378002,-0.0693155,9.79971,0.000109917,-0.000207257,2.86832e-05
56252070,28.4175,0.0360186,-0.0686745,9.82467,-6.1894e-05,0.000231916,6.81036e-05
56259628,28.4224,0.0440048,-0.075148,9.74389,-0.00027173,-1.74109e-05,8.76772e-05
56268135,28.4043,0.0355503,-0.069322,9.91226,0.000839017,0.000120932,0.000157614
56276642,28.4028,0.0370644,-0.0735956,9.73451,-0.000560354,-7.58281e-05,8.96197e-05
56285150,28.4087,0.0419716,-0.0653044,9.81054,0.000148509,-0.000285212,-4.67437e-05
56295148,28.4082,0.0392008,-0.0790128,9.81998,0.000281002,0.00113349,6.00546e-06
56302255,28.4053,0.030065,-0.0654195,9.83976,-0.000154406,7.85688e-05,4.84154e-05
56310204,28.4019,0.0358685,-0.0749592,9.77599,0.000607934,-0.00057142,7.95628e-06
56318200,28.4043,0.0456877,-0.0742574,9.78955,-0.000100469,0.000423831,0.000161749
56326833,28.4106,0.0301209,-0.0726076,9.88933,0.000491952,0.00134197,2.44896e-05
56335310,28.4131,0.0270035,-0.0676009,9.78483,-0.000138914,-0.000650949,-2.74194e-05
56343250,28.4165,0.0414399,-0.0718612,9.76448,7.33224e-05,-0.00103298,3.02553e-05
56351250,28.4194,0.044678,-0.0771036,9.84141,0.000107791,0.00074744,4.64717e-05
56358810,28.4063,0.0257791,-0.0682025,9.8571,-0.000579228,0.000615246,0.000145809
56367317,28.4067,0.0345706,-0.0696242,9.76941,1.83176e-05,-0.00118424,0.000240274
56375793,28.4165,0.0532746,-0.0736114,9.76646,-0.000212356,-0.000453916,8.77419e-05
56384300,28.4146,0.0333961,-0.0717019,9.88168,0.000300129,0.00168638,-7.08096e-05
56391859,28.4072,0.0285171,-0.0730658,9.80698,-9.82806e-05,-0.000302865,0.000144039
56400366,28.4092,0.0481152,-0.070486,9.74353,3.56974e-05,-0.00151141,-4.58559e-05
56408874,28.4043,0.0440446,-0.0707752,9.84261,0.000455141,0.00126661,-1.46077e-05
56417381,28.4092,0.0265952,-0.0708603,9.85023,-8.18491e-05,0.00119005,0.000123438
56426034,28.416,0.0350894,-0.0717615,9.76796,-9.78181e-05,-0.00116655,0.000108205
56434541,28.4116,0.0511363,-0.0741612,9.78171,0.000168558,-0.000322156,-8.59852e-06
56442680,28.4048,0.0375168,-0.0698743,9.85586,0.000165645,0.00137907,4.63236e-05
56450430,28.4004,0.0252409,-0.0700047,9.82881,0.000281366,0.00040404,5.68761e-06
56459744,28.415,0.0378082,-0.0719706,9.76572,7.10091e-05,-0.0011072,-0.000104272
56467578,28.4155,0.0459893,-0.07401,9.81278,0.00047529,0.000210459,-1.24127e-05
56475613,28.4229,0.0331209,-0.0704415,9.85253,0.000145802,0.00113083,-8.68375e-05
56483511,28.4248,0.0287903,-0.0695979,9.79687,0.000131773,-0.000114597,9.14718e-06
56491557,28.416,0.0413476,-0.072813,9.78098,1.78905e-05,-0.000840439,-2.87378e-05
56499547,28.4175,0.0381689,-0.0706038,9.83602,3.31546e-05,0.00091975,0.000140693
56508054,28.4209,0.0269069,-0.0698186,9.83439,-0.000118965,0.00069047,0.000142286
56516561,28.4116,0.0352086,-0.0719594,9.78459,-2.22593e-05,-0.000841408,0.000126099
56524554,28.417,0.0437117,-0.0719801,9.79589,-6.18079e-05,-0.000228677,-2.71931e-05
56533061,28.4194,0.0350045,-0.0716177,9.84208,-5.19021e-06,0.00105754,8.42677e-06
56541569,28.4131,0.0322968,-0.0706064,9.80996,-6.25855e-05,-5.72996e-05,-6.68685e-05
56549641,28.4087,0.0426577,-0.073076,9.7793,-9.84102e-05,-0.000689552,0.000106507
56558731,28.4082,0.0448263,-0.0715088,9.81032,-2.05985e-06,0.000230542,2.95181e-05
56566426,28.4116,0.0326383,-0.0682724,9.84004,3.27049e-05,0.000863586,6.85155e-05
56574933,28.415,0.0355725,-0.0710598,9.79131,-2.29018e-05,-0.000322467,-4.56628e-05
56582691,28.4219,0.0448382,-0.0729249,9.78842,0.000208417,-0.000418727,6.7837e-05
56590220,28.4175,0.0391052,-0.0719149,9.83063,7.36137e-05,0.000748159,4.6063e-05
56598696,28.4219,0.0292812,-0.0705621,9.8234,5.40976e-05,0.00032773,0.000218072
56607204,28.4258,0.0358646,-0.0727664,9.78858,0.000283833,-0.000589845,6.55807e-05
56615710,28.4282,0.0402525,-0.0749188,9.81126,0.000148139,0.000422361,0.00012246
56623269,28.4243,0.0326485,-0.0708739,9.83173,3.37006e-05,0.000405116,0.0001235
56631777,28.4277,0.0350009,-0.071053,9.79962,-0.000119818,-0.000417918,-7.43446e-06
56640284,28.4321,0.0419909,-0.0710547,9.80066,9.26972e-05,-7.5781e-05,0.000142505
56648760,28.415,0.0362823,-0.0719873,9.82674,9.0133e-05,0.000976768,-1.05613e-05
56656789,28.4189,0.0327042,-0.0706287,9.81987,-0.000312779,0.000402393,2.82608e-05
56664827,28.4258,0.0374824,-0.070149,9.78955,-0.000100834,-0.00045769,4.92121e-05
56673334,28.4253,0.0422394,-0.0717234,9.81042,0.000127428,0.000173554,-0.000183336
56681810,28.4233,0.0370088,-0.070617,9.82332,0.000207349,0.000901823,4.54733e-05
56689369,28.4229,0.0329069,-0.0725706,9.80612,0.000150439,0.000194017,0.000199487
56697876,28.4258,0.038587,-0.0705689,9.79992,0.000225647,-0.000265637,4.76116e-05
56706384,28.4189,0.037934,-0.0714558,9.82216,0.000225503,0.000479259,-1.15479e-05
56714891,28.4204,0.0345866,-0.0710798,9.81891,5.13284e-05,0.00042338,0.000180821
56724092,28.4204,0.0383754,-0.0716817,9.80296,0.000110417,-0.000191361,6.69195e-05
56731427,28.4175,0.0398784,-0.070215,9.80375,0.000147326,0.000136807,8.12931e-06
56739434,28.4185,0.0369896,-0.0701921,9.82499,0.000130837,0.000558048,0.00013985
56747941,28.4199,0.0332541,-0.0710922,9.81264,5.18934e-05,-3.88511e-05,-4.87118e-05
56756037,28.416,0.0388369,-0.0749965,9.80364,0.000226356,-0.000304073,-8.63727e-05
56764544,28.4224,0.0376718,-0.0719242,9.81021,-4.31608e-05,0.000441073,0.000103852
56773051,28.4287,0.0331545,-0.0702456,9.82384,-6.09554e-05,0.000402336,0.000104688
56780991,28.4165,0.0346614,-0.0704027,9.80617,-7.93062e-05,4.10858e-05,2.92534e-05
56789618,28.4175,0.0371277,-0.0732416,9.80449,3.17166e-05,2.24799e-05,-8.62911e-05
56797478,28.415,0.0362837,-0.0729844,9.81836,1.45719e-05,0.000441766,8.49021e-05
56805533,28.4155,0.0331957,-0.0690423,9.81568,-0.00017777,0.000268833,-0.000122506
56814040,28.4209,0.0398273,-0.0728835,9.80017,0.000146899,-0.000169927,0.000141389
56822681,28.4302,0.0396063,-0.0701671,9.80899,0.000225828,0.000117254,-6.80998e-05
56831188,28.4272,0.0373465,-0.0720461,9.82397,9.08579e-05,0.000345805,2.88134e-05
56839063,28.4219,0.0364553,-0.07068,9.81111,1.58198e-05,1.15704e-06,8.85595e-06
56847090,28.4194,0.0420809,-0.0722481,9.79284,0.000225895,-0.000172529,6.38445e-05
56855243,28.4165,0.039072,-0.070051,9.82286,0.000302522,0.000728599,0.000119266
56863751,28.4224,0.034475,-0.0702581,9.81874,0.000186717,0.000192833,0.000141669
56872258,28.418,0.0374013,-0.0704818,9.79542,0.000168921,-0.000131564,4.69028e-05
56880140,28.4199,0.0402681,-0.0740209,9.80423,-2.76912e-06,0.000172893,0.00014325
56887700,28.4253,0.0355434,-0.0713498,9.83282,0.000109714,0.000728923,0.000140194
56896207,28.4248,0.0350035,-0.072711,9.80577,-6.18823e-05,0.000271208,0.000161534
56904714,28.4248,0.0406049,-0.0712595,9.79885,0.000129598,-0.000323581,0.00010383
56913221,28.4346,0.0380354,-0.0728269,9.83078,0.000186848,0.000558349,0.00014014
56920769,28.4341,0.0338861,-0.0729351,9.81357,-0.000234279,0.000192428,0.000121806
56929276,28.4316,0.0362093,-0.0710489,9.80049,1.53671e-05,-0.00030406,0.000122668
56937783,28.4307,0.0390339,-0.0708867,9.80865,-4.21009e-05,0.000347072,0.000124998
